Tiêu đề,Diện tích(m2),Số phòng ngủ,Số Phòng WC,Thời gian đăng,Tỉnh/Thành,Quận/Huyện,Hướng nhà,Hướng ban công,Loại nhà,Giá,Link
"SIÊU HOT ĐƯỜNG LẠC LONG QUÂN - TOÀ APARTMENT CHO THUÊ - S 135m2 - 8 TẦNG - 5,8m - GIÁ NHỈNH 45.x tỷ",50,20,,25/10/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,8.0,https://batdongsan.vn/sieu-hot-duong-lac-long-quan-toa-apartment-cho-thue-s-135m2-8-tang-58m-gia-nhinh-45x-ty-r281577
"BÁN NHÀ CẤP 4 SIÊU ĐẸP NGAY TP BIÊN HÒA, SỔ RIÊNG THỔ CƯ,GIÁ CHỈ 1,45TỶ ( HỖ TRỢ VAY 70% )",100,3,2,25/10/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,1.45,https://batdongsan.vn/ban-nha-cap-4-sieu-dep-ngay-tp-bien-hoa-so-rieng-tho-cugia-chi-145ty-h-tro-vay-70-r281573
"BÁN BIỆT THỰ MINI LONG BIÊN, 135M x 5TẦNG, MẶT TIỀN 5M, THOÁNG TRƯỚC SAU",135,4,5,25/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,17.8,https://batdongsan.vn/ban-biet-thu-mini-long-bien-135m-x-5tang-mat-tien-5m-thoang-truoc-sau-r281572
"Bán nhà mới Ngọc Thụy, Long Biên, 50m x 6 tầng, ô tô, thang máy, 7 tỷ 2",50,4,5,25/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,7.2,https://batdongsan.vn/ban-nha-moi-ngoc-thuy-long-bien-50m-x-6-tang-o-to-thang-may-7-ty-2-r281571
KÈO THƠM BIÊN HÒA 5x20 BÁN ĐẤT CÓ SẴN NHÀ CẤP 4 CHO THUÊ,102,,,25/10/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,1220.0,https://batdongsan.vn/keo-thom-bien-hoa-5x20-ban-dat-co-san-nha-cap-4-cho-thue-r281570
"Lô Góc- Gần Phố, Tây Hồ lộng gió- Tiện Ích Ngập Tràn",50,,2,25/10/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,5.6,https://batdongsan.vn/lo-goc-gan-pho-tay-ho-long-gio-tien-ich-ngap-tran-r281569
Safe and effective way to lose weight in just 1 month!,150,2,2,25/10/2023,An Giang,Châu Phú,Đông,Nam,Bán Nhà riêng,2312.0,https://batdongsan.vn/safe-and-effective-way-to-lose-weight-in-just-1-month-r281568
"Bán nhà ngõ Thông Phong, Tôn Đức Thắng, ở ngay 5 tầng 12m2 giá 1.75 tỷ",12,3,4,21/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,1.75,https://batdongsan.vn/ban-nha-ngo-thong-phong-ton-duc-thang-o-ngay-5-tang-12m2-gia-175-ty-r281566
"Bán nhà Phùng Khoang ô tô dừng tránh đỗ, 45m2, 8.5 tỷ",45,,,21/10/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,8.5,https://batdongsan.vn/ban-nha-phung-khoang-o-to-dung-tranh-do-45m2-85-ty-r281565
Trung tâm Cầu Giấy LÔ GÓC GẦN PHỐ LỘC LÁ 2 THOÁNG 38m2 chào 4.25 tỷ,38,3,4,21/10/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,4.25,https://batdongsan.vn/trung-tam-cau-giay-lo-goc-gan-pho-loc-la-2-thoang-38m2-chao-425-ty-r281563
"Nhỉnh 6 tỷ có nhà đẹp ở ngay tại Văn Quán, ngõ rộng sạch sẽ, 50m2, 6.5 tỷ",50,,,21/10/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,6.5,https://batdongsan.vn/nhinh-6-ty-co-nha-dep-o-ngay-tai-van-quan-ngo-rong-sach-se-50m2-65-ty-r281562
"Bán Nhà Bà Triệu, Hà Đông, trước nhà SH quay đầu, 10m ra mặt phố Bà Triệu, 42m2 3 tầng 4.1 tỷ",42,,,21/10/2023,Hà Nội,Hà Đông,,,Bán Nhà mặt phố,4.1,https://batdongsan.vn/ban-nha-ba-trieu-ha-dong-truoc-nha-sh-quay-dau-10m-ra-mat-pho-ba-trieu-42m2-3-tang-41-ty-r281557
Bảng giá cửa thép chống cháy 60p 90p 120p tại TP.HCM,,,,21/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà riêng,,https://batdongsan.vn/bang-gia-cua-thep-chong-chay-60p-90p-120p-tai-tphcm-r281555
Bán nhà hẻm khu Vip đường Phan Xích Long Phường 7 quận Phú Nhuận giá chỉ 12 tỷ 500 TL,,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,12.5,https://batdongsan.vn/ban-nha-hem-khu-vip-duong-phan-xich-long-phuong-7-quan-phu-nhuan-gia-chi-12-ty-500-tl-r281554
Bán nhà hẻm khu Vip đường Phan Xích Long Phường 7 quận Phú Nhuận giá chỉ 12 tỷ 500 TL,,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,12.5,https://batdongsan.vn/ban-nha-hem-khu-vip-duong-phan-xich-long-phuong-7-quan-phu-nhuan-gia-chi-12-ty-500-tl-r281553
"bán căn biệt thự Sân vườn 2 tầng. 300 m² thổ cư, HiêpBình Chánh, giá 24 tỷ",300,4,4,21/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà,24.0,https://batdongsan.vn/ban-can-biet-thu-san-vuon-2-tang-300-m-tho-cu-hiepbinh-chanh-gia-24-ty-r281551
Cần bán nhà đẹp hẻm nội bộ đường Phan Đăng Lưu ngay ngã tư Phú Nhuận giá cực rẻ chỉ 14 tỷ,,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,14.0,https://batdongsan.vn/can-ban-nha-dep-hem-noi-bo-duong-phan-dang-luu-ngay-nga-tu-phu-nhuan-gia-cuc-re-chi-14-ty-r281550
"Bán Nhà Phố Lý Tự Trọng, Hồng Bàng, Hải Phòng - Cơ Hội Sở Hữu Tại Khu Vực Dân Trí Cao chỉ 3,5 tỷ",37,3,2,21/10/2023,Hải Phòng,Hồng Bàng,Tây-Bắc,Tây-Bắc,Bán Nhà riêng,3.5,https://batdongsan.vn/ban-nha-pho-ly-tu-trong-hong-bang-hai-phong-co-hoi-so-huu-tai-khu-vuc-dan-tri-cao-chi-35-ty-r281549
Bán nhà mặt tiền VÀNG đường Trường Sơn Phường 15 Quận 10 giá chỉ 26 tỷ thương lượng,,,,21/10/2023,TP Hồ Chí Minh,Quận 10,,,Bán Luxury home,26.0,https://batdongsan.vn/ban-nha-mat-tien-vang-duong-truong-son-phuong-15-quan-10-gia-chi-26-ty-thuong-luong-r281547
"Bán nhà biệt thự ngay mặt tiền Trường Sa, P.13 quận Phú Nhuận nội thất đầy đủ + thang máy giá chỉ 18 tỷ TL",,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,,https://batdongsan.vn/ban-nha-biet-thu-ngay-mat-tien-truong-sa-p13-quan-phu-nhuan-noi-that-day-du-thang-may-gia-chi-18-ty-tl-r281546
"BÁN NHÀ TÂN HƯƠNG, TÂN PHÚ - HẺM XE TẢI - 56M2 (4x14) A4 - 2 TẦNG BTCT - CHỈ 4 TỶ 1.",56,2,2,21/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,4.1,https://batdongsan.vn/ban-nha-tan-huong-tan-phu-hem-xe-tai-56m2-4x14-a4-2-tang-btct-chi-4-ty-1-r281545
"Bán Nhà 4 tầng Mặt Đường Minh Khai, Hồng Bàng, Hải Phòng kinh doanh tốt 81m2 giá 16,8 tỷ",81,4,3,21/10/2023,Hải Phòng,Hồng Bàng,Tây,Tây,Bán Nhà mặt phố,16.8,https://batdongsan.vn/ban-nha-4-tang-mat-duong-minh-khai-hong-bang-hai-phong-kinh-doanh-tot-81m2-gia-168-ty-r281544
"Nhà hẻm ô tô quay đầu, 3 tầng, sân thượng, ngay Phạm Văn Đồng.",39,3,3,21/10/2023,TP Hồ Chí Minh,Gò Vấp,Đông-Bắc,,Bán Nhà riêng,4.59,https://batdongsan.vn/nha-hem-o-to-quay-dau-3-tang-san-thuong-ngay-pham-van-dong-r281543
"Nhà hẻm ô tô quay đầu, 3 tầng, sân thượng, ngay Phạm Văn Đồng.",39,3,3,21/10/2023,TP Hồ Chí Minh,Gò Vấp,Đông-Bắc,,Bán Nhà riêng,4.59,https://batdongsan.vn/nha-hem-o-to-quay-dau-3-tang-san-thuong-ngay-pham-van-dong-r281542
"BÁN TOÀ NHÀ LÔ GÓC LONG BIÊN, 146M x 9 TẦNG, MẶT TIỀN 7M, KINH DOANH NGÀY ĐÊM",146,6,8,21/10/2023,Hà Nội,Long Biên,,,Bán Nhà mặt phố,45.0,https://batdongsan.vn/ban-toa-nha-lo-goc-long-bien-146m-x-9-tang-mat-tien-7m-kinh-doanh-ngay-dem-r281540
"Cần bán 1 hoặc 2 căn nhà cấp 3 liền kề đường Nguyễn Xí, phường 26 quận Bình Thạnh giá cực rẻ chỉ 9.4 tỷ/căn",,,,21/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Luxury home,9.4,https://batdongsan.vn/can-ban-1-hoac-2-can-nha-cap-3-lien-ke-duong-nguyen-xi-phuong-26-quan-binh-thanh-gia-cuc-re-chi-94-tycan-r281539
"Cần bán nhà cận mặt tiền đường Phan Đăng Lưu, kế Phan Xích Long quận Phú Nhuận giá siêu rẻ chỉ 14 tỷ",,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,14.0,https://batdongsan.vn/can-ban-nha-can-mat-tien-duong-phan-dang-luu-ke-phan-xich-long-quan-phu-nhuan-gia-sieu-re-chi-14-ty-r281538
"Bán nhà Mặt tiền khu an ninh đường Trần Kế Xương, phường 7 Quận Phú Nhuận - Giá chỉ 14.5 tỷ TL",,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,14.0,https://batdongsan.vn/ban-nha-mat-tien-khu-an-ninh-duong-tran-ke-xuong-phuong-7-quan-phu-nhuan-gia-chi-145-ty-tl-r281537
"Bán nhà 6 lầu mặt tiền Hồ Văn Huê, Phường 9 quận Phú Nhuận - Giá chỉ 23 tỷ Tl mạnh",,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,23.0,https://batdongsan.vn/ban-nha-6-lau-mat-tien-ho-van-hue-phuong-9-quan-phu-nhuan-gia-chi-23-ty-tl-manh-r281535
"Cần bán nhà ngay mặt tiền ô tô ngủ trong nhà Trường Sa, P.13 quận Phú Nhuận giá chỉ 18 tỷ TL mạnh",,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,18.0,https://batdongsan.vn/can-ban-nha-ngay-mat-tien-o-to-ngu-trong-nha-truong-sa-p13-quan-phu-nhuan-gia-chi-18-ty-tl-manh-r281534
"Cần bán gấp nhà diện tích khủng - mặt tiền đường Trường Sa, P.14 quận Phú Nhuận giá 32 tỷ thương lượng mạnh",,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,32.0,https://batdongsan.vn/can-ban-gap-nha-dien-tich-khung-mat-tien-duong-truong-sa-p14-quan-phu-nhuan-gia-32-ty-thuong-luong-manh-r281532
Bán giải pháp đầu tư!! Chính chủ bán nhà Mặt tiền đường Thi Sách P. Bến Nghé quận 1 giá chỉ 90 tỷ TL mạnh,,,,21/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Luxury home,90.0,https://batdongsan.vn/ban-giai-phap-dau-tu-chinh-chu-ban-nha-mat-tien-duong-thi-sach-p-ben-nghe-quan-1-gia-chi-90-ty-tl-manh-r281531
Bán giải pháp đầu tư!! Chính chủ bán nhà Mặt tiền đường Thi Sách P. Bến Nghé quận 1 giá chỉ 90 tỷ TL mạnh,,,,21/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Luxury home,90.0,https://batdongsan.vn/ban-giai-phap-dau-tu-chinh-chu-ban-nha-mat-tien-duong-thi-sach-p-ben-nghe-quan-1-gia-chi-90-ty-tl-manh-r281530
Siêu phẩm biệt thự mặt tiền Phú Nhuận đường Trần Kế Xương giá cực thiện chí chỉ 13 tỷ,,,,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,13.0,https://batdongsan.vn/sieu-pham-biet-thu-mat-tien-phu-nhuan-duong-tran-ke-xuong-gia-cuc-thien-chi-chi-13-ty-r281529
"Siêu phẩm chỉ có 1! Góc 3 mặt tiền HĐT 1110tr/tháng ở đường Phan Văn Trị, P.5 Q. Gò Vấp giá siêu rẻ",,,,21/10/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Luxury home,30.0,https://batdongsan.vn/sieu-pham-chi-co-1-goc-3-mat-tien-hdt-1110trthang-o-duong-phan-van-tri-p5-q-go-vap-gia-sieu-re-r281528
"Mặt phố Cự Lộc,45m,vỉa hè,ô tô tải tránh,kinh doanh,8.5 tỷ,0348051001",45,,,21/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,8.5,https://batdongsan.vn/mat-pho-cu-loc45mvia-heo-to-tai-tranhkinh-doanh85-ty0348051001-r281527
"Trung tâm Đống Đa, xe ba gác đỗ cửa, ngõ nông, 38.6m2 * 4 tầng",,,,21/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,,https://batdongsan.vn/trung-tam-dong-da-xe-ba-gac-do-cua-ngo-nong-386m2-4-tang-r281526
"[Căn Góc] Cần bán 100,8m2 đường 13m dự án Hải Phát - Trâu Quỳ. Ngay trung tâm Huyện & hồ điều hòa",101,5,5,21/10/2023,Hà Nội,Gia Lâm,Tây-Bắc,Đông-Bắc,Bán Nhà mặt phố,15.0,https://batdongsan.vn/can-goc-can-ban-1008m2-duong-13m-du-an-hai-phat-trau-quy-ngay-trung-tam-huyen-ho-dieu-hoa-r281525
"BÁN NHÀ HXH LÊ VĂN QUỚI, NGÃ 4 BỐN XÃ,3TẦNG,4x11,3PN,2WC CHỈ 3.XX Tỷ",44,3,2,21/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.0,https://batdongsan.vn/ban-nha-hxh-le-van-quoi-nga-4-bon-xa3tang4x113pn2wc-chi-3xx-ty-r281524
"BÁN NHÀ 3 TẦNG ĐƯỜNG B3 KĐT VCN PHƯỚC LONG 1, NHA TRANG- GIẢM CÒN 5,6 TỶ. ĐÃ CÓ SỔ HOÀN CÔNG",75,3,4,21/10/2023,Khánh Hòa,Nha Trang,,,Bán Nhà riêng,5.6,https://batdongsan.vn/ban-nha-3-tang-duong-b3-kdt-vcn-phuoc-long-1-nha-trang-giam-con-56-ty-da-co-so-hoan-cong-r281521
"HẠ GIÁ BÁN NHANH TRỤC ĐƯỜNG LỚN 18M- NHÀ GÓI 8- THE CAPELLA- GIAI ĐOẠN 1- CHỈ 4,2 TỶ.",100,4,4,21/10/2023,Khánh Hòa,Nha Trang,Tây-Nam,,Bán Nhà riêng,4.2,https://batdongsan.vn/ha-gia-ban-nhanh-truc-duong-lon-18m-nha-goi-8-the-capella-giai-doan-1-chi-42-ty-r281520
"Bán nhà ngõ 193 Phúc Lợi, Long Biên, 69m x 3 tầng, lô góc, MT 4.6m, ô tô, 5 tỷ",69,3,3,21/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,5.0,https://batdongsan.vn/ban-nha-ngo-193-phuc-loi-long-bien-69m-x-3-tang-lo-goc-mt-46m-o-to-5-ty-r281519
"Bán nhà ngõ 193 Phúc Lợi, Long Biên, 69m x 3 tầng, lô góc, MT 4.6m, ô tô, 5 tỷ",69,3,3,21/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,5.0,https://batdongsan.vn/ban-nha-ngo-193-phuc-loi-long-bien-69m-x-3-tang-lo-goc-mt-46m-o-to-5-ty-r281518
"Bán nhà Gò Vấp, Đường số 2 Phường 16 33m2, 4 tầng, chỉ 4.08 tỷ",33,3,3,21/10/2023,TP Hồ Chí Minh,Gò Vấp,Bắc,,Bán Nhà riêng,4.08,https://batdongsan.vn/ban-nha-go-vap-duong-so-2-phuong-16-33m2-4-tang-chi-408-ty-r281517
0854058561,49,4,4,21/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,4.0,https://batdongsan.vn/0854058561-r281516
BÁN NHÀ phố #NGÔ_GIA_TỰ #LONG_BIÊN 31m2 giá 2.75 tỷ,31,3,3,21/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,2.75,https://batdongsan.vn/ban-nha-pho-ngo-gia-tu-long-bien-31m2-gia-275-ty-r281515
"BÁN NHÀ THOẠI NGỌC HẦU, TÂN PHÚ - 52M ( 5.2x10 ) A4 - HẺM THÔNG - 3PN - CHỈ NHỈNH 3 TỶ.",52,3,,21/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,3.6,https://batdongsan.vn/ban-nha-thoai-ngoc-hau-tan-phu-52m-52x10-a4-hem-thong-3pn-chi-nhinh-3-ty-r281514
"BÁN NHÀ QUẬN 10, ĐƯỜNG NGUYỄN DUY DƯƠNG, 4mx8.5m, 5 tầng, nhỉnh 6 tỷ",35,3,15,21/10/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà riêng,6.6,https://batdongsan.vn/ban-nha-quan-10-duong-nguyen-duy-duong-4mx85m-5-tang-nhinh-6-ty-r281513
"Nhà đẹp Nguyễn Khuyến, nội thất lung linh, 38m2, 6.3 tỷ",38,,,22/10/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,6.3,https://batdongsan.vn/nha-dep-nguyen-khuyen-noi-that-lung-linh-38m2-63-ty-r281512
"Bán nhà #VIỆT_HƯNG, #LONG_BIÊN 31m2, 4 TẦNG, 3 ngủ đủ công năng, chỉ có 2.5 tỷ",31,,,22/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,2.5,https://batdongsan.vn/ban-nha-viet-hung-long-bien-31m2-4-tang-3-ngu-du-cong-nang-chi-co-25-ty-r281509
"Bán nhà góc 2 MT kinh doanh Đường 23, P. Hiệp Bình Chánh, dt 138m² giá 13,9 tỷ",138,,,22/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,13.9,https://batdongsan.vn/ban-nha-goc-2-mt-kinh-doanh-duong-23-p-hiep-binh-chanh-dt-138m-gia-139-ty-r281508
"Bán nhà HXH, ngang 7m, Hồ Biểu Chánh P11 Phú Nhuận, 5 tầng chỉ 17 tỷ",82,8,8,22/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,17.0,https://batdongsan.vn/ban-nha-hxh-ngang-7m-ho-bieu-chanh-p11-phu-nhuan-5-tang-chi-17-ty-r281505
"BÁN NHÀ HXT NGUYỄN SƠN, TÂN PHÚ - 58M (4x14.5 ) A4 - NHÀ ĐẸP 3 TẦNG BTCT - CHỈ 4 TỶ 1.",58,3,,22/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,4.1,https://batdongsan.vn/ban-nha-hxt-nguyen-son-tan-phu-58m-4x145-a4-nha-dep-3-tang-btct-chi-4-ty-1-r281502
"Nhà 6PN, hẻm ô tô tiện kinh doanh, ngay Chợ Vải Tân Bình, 6.7 tỷ",48,6,5,22/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,6.7,https://batdongsan.vn/nha-6pn-hem-o-to-tien-kinh-doanh-ngay-cho-vai-tan-binh-67-ty-r281500
"BÁN NHÀ BÌNH TÂN, GIÁP TÊN LỬA, 45M2 2T 2,7 TỶ LH 0948362610",45,,,22/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,2.7,https://batdongsan.vn/ban-nha-binh-tan-giap-ten-lua-45m2-2t-27-ty-lh-0948362610-r281499
"BÁN NHÀ BÌNH TÂN, LÊ VĂN QUỚI, 44M2 3T 3,85 TỶ LH 0948362610",44,,,22/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.85,https://batdongsan.vn/ban-nha-binh-tan-le-van-quoi-44m2-3t-385-ty-lh-0948362610-r281498
"BÁN NHÀ BÌNH TÂN, LÊ VĂN QUỚI, 44M2 3T 3,85 TỶ LH 0948362610",44,,,22/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.85,https://batdongsan.vn/ban-nha-binh-tan-le-van-quoi-44m2-3t-385-ty-lh-0948362610-r281497
"Gấp bán nhà 1/ Hương Lộ 2 sát MT, Nở Hậu 4.7M DT 60M2, giá chỉ 2tỷX",60,,,22/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,2.9,https://batdongsan.vn/gap-ban-nha-1-huong-lo-2-sat-mt-no-hau-47m-dt-60m2-gia-chi-2tyx-r281496
"VÕ CHÍ CÔNG, CẦU GIẤY – NHÀ LÔ GÓC – NGÕ RỘNG XE BA GÁC – DÂN TRÍ CAO – 4.68 TỶ",36,3,4,22/10/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,4.68,https://batdongsan.vn/vo-chi-cong-cau-giay-nha-lo-goc-ngo-rong-xe-ba-gac-dan-tri-cao-468-ty-r281495
"BÁN NHÀ KINH DƯƠNG VƯƠNG, GIÁP TÊN LỬA, 82M2 2T 4,7 TỶ LH 0948362610",82,,,22/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.7,https://batdongsan.vn/ban-nha-kinh-duong-vuong-giap-ten-lua-82m2-2t-47-ty-lh-0948362610-r281494
"Chú Tư gửi Bán Nhà Lý Thánh Tông, 4.2x8.2M DT 34M2, HXT Đỗ Cửa, chỉ 2.799tỷ",34,,,22/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,2799.0,https://batdongsan.vn/chu-tu-gui-ban-nha-ly-thanh-tong-42x82m-dt-34m2-hxt-do-cua-chi-2799ty-r281492
"Giảm 500tr! Nhà Thái Hà 2 mặt tiền, phân lô ô tô 7 chỗ ngủ trong nhà, S: 62,7m2 * MT 6,6 m * 5 tầng",62.7,,,22/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,,https://batdongsan.vn/giam-500tr-nha-thai-ha-2-mat-tien-phan-lo-o-to-7-cho-ngu-trong-nha-s-627m2-mt-66-m-5-tang-r281489
"Có 102! Mặt phố Trung tâm quận Đống Đa - lô góc 3 mặt thoáng - mặt tiền khủng 10m, S: 44m2 * 4 Tầng",44,,,22/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,,https://batdongsan.vn/co-102-mat-pho-trung-tam-quan-dong-da-lo-goc-3-mat-thoang-mat-tien-khung-10m-s-44m2-4-tang-r281488
"Bán Nhà Thái Hà mặt tiền khủng 6,3m, ngõ nông, ô tô đỗ cửa, chỉ 80m ra phố, Diện tích 30m2 * 3 Tầng",30,,,22/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-thai-ha-mat-tien-khung-63m-ngo-nong-o-to-do-cua-chi-80m-ra-pho-dien-tich-30m2-3-tang-r281487
"Bán Nhà Thái Hà mặt tiền khủng 6,3m, ngõ nông, ô tô đỗ cửa, chỉ 80m ra phố, Diện tích 30m2 * 3 Tầng",30,,,22/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-thai-ha-mat-tien-khung-63m-ngo-nong-o-to-do-cua-chi-80m-ra-pho-dien-tich-30m2-3-tang-r281486
NHỈNH 6 TỶ - HIẾM – 04 TẦNG - CÙ CHÍNH LAN - Ô TÔ – 50M2,50,,,22/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,6.8,https://batdongsan.vn/nhinh-6-ty-hiem-04-tang-cu-chinh-lan-o-to-50m2-r281485
NHỈNH 6 TỶ Ở NHÀ ĐẸP 6 TẦNG – THANG MÁY – LÊ TRỌNG TẤN – MT 4.5M,34,,,22/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,6.6,https://batdongsan.vn/nhinh-6-ty-o-nha-dep-6-tang-thang-may-le-trong-tan-mt-45m-r281484
"NHÀ BÁN HXH LUỸ BÁN BÍCH, TÂN PHÚ - 64M (4x16) SỔ A4 - NHÀ 4 TẦNG BTCT - CHỈ 5 TỶ 4.",64,4,,22/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,5.4,https://batdongsan.vn/nha-ban-hxh-luy-ban-bich-tan-phu-64m-4x16-so-a4-nha-4-tang-btct-chi-5-ty-4-r281483
"Bán nhà Hẻm Xe Tải, Gò Dầu, Tân Phú, 4 x 9, 4 Tầng, Vuông Vức, Hoàn Công, 5.5 Tỷ",,,,22/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-hem-xe-tai-go-dau-tan-phu-4-x-9-4-tang-vuong-vuc-hoan-cong-55-ty-r281482
Bán nhà đường 9A khu Tên Lửa,48,,,23/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,7.9,https://batdongsan.vn/ban-nha-duong-9a-khu-ten-lua-r281481
Bán nhà mặt tiền đường Tên Lửa đoạn không có con lươn,65,,,23/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,10.5,https://batdongsan.vn/ban-nha-mat-tien-duong-ten-lua-doan-khong-co-con-luon-r281479
"SÁT ĐƯỜNG XE TẢI 8M BẠCH ĐẰNG, PHƯỜNG 24, BÌNH THẠNH, 4 TẦNG BTCT, 50M2, 6.x TỶ",50,4,4,23/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà,6.2,https://batdongsan.vn/sat-duong-xe-tai-8m-bach-dang-phuong-24-binh-thanh-4-tang-btct-50m2-6x-ty-r281478
Bán nhà mặt tiền đường số 18 khu Tên Lửa,120,,,23/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,15.0,https://batdongsan.vn/ban-nha-mat-tien-duong-so-18-khu-ten-lua-r281476
Bán nhà mặt tiền đường số 18 khu Tên Lửa,120,,,23/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,15.0,https://batdongsan.vn/ban-nha-mat-tien-duong-so-18-khu-ten-lua-r281475
"Bán nhà mới 2 Mặt tiền thụt đường Phạm Ngũ lão Quận 1, giá thiện chí chỉ 15 tỷ",,,,23/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,15.0,https://batdongsan.vn/ban-nha-moi-2-mat-tien-thut-duong-pham-ngu-lao-quan-1-gia-thien-chi-chi-15-ty-r281474
NHÀ HOÀN THIỆN NGAY CHANGSHIN CUỐI ĐỒNG KHỞI SỎ RIÊNG CHỈ 1TY650,128,,,23/10/2023,Đồng Nai,Vĩnh Cửu,,,Bán Nhà riêng,1650.0,https://batdongsan.vn/nha-hoan-thien-ngay-changshin-cuoi-dong-khoi-so-rieng-chi-1ty650-r281472
"Cần bán nhà đẹp Nội thất đầy đủ - Mặt tiền đường Nguyễn Lâm, P.7 quận Bình Thạnh giá chỉ 8.9",,,,23/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,8.9,https://batdongsan.vn/can-ban-nha-dep-noi-that-day-du-mat-tien-duong-nguyen-lam-p7-quan-binh-thanh-gia-chi-89-r281471
