Tiêu đề,Diện tích(m2),Số phòng ngủ,Số phòng WC,Thời gian đăng,Tỉnh/Thành,Quận/Huyện,Hướng nhà,Hướng ban công,Loại nhà,Giá,Link
"'Bình Tân, Gần MT HL2, Nhà mới 5Tầng 4.5x20, full NT, Nhỉnh 6T.ỷ giảm",90.0,3.0,4.0,08/05/2023,TP Hồ Chí Minh,Bình Tân,Đông-Nam,Đông-Nam,Bán Nhà riêng,6.28,https://batdongsan.vn/binh-tan-gan-mt-hl2-nha-moi-5tang-45x20-full-nt-nhinh-6ty-giam-r274644
"Bán căn nhà mặt tiền quận Bình Chánh 100m2, 2 phòng ngủ, SHR",100.0,2.0,2.0,08/05/2023,TP Hồ Chí Minh,Bình Chánh,,,Bán Nhà riêng,0.6,https://batdongsan.vn/ban-can-nha-mat-tien-quan-binh-chanh-100m2-2-phong-ngu-shr-r274641
"HXT LÊ VĂN SỸ, GIÁP Q3 - 110M2 - NGANG > 6M, NỞ HẬU NHẸ, A4, Ô TÔ NGỦ NHÀ",110.0,,,08/05/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,15.5,https://batdongsan.vn/hxt-le-van-sy-giap-q3-110m2-ngang-6m-no-hau-nhe-a4-o-to-ngu-nha-r274639
"Còn 6 căn cuối tại nhà phố Phước Điền Citizen, giá chỉ 2,4 tỷ ( thương lượng thêm)",62.0,2.0,3.0,08/05/2023,Bình Dương,Tân Uyên,,,Bán Nhà mặt phố,2.4,https://batdongsan.vn/con-6-can-cuoi-tai-nha-pho-phuoc-dien-citizen-gia-chi-24-ty-thuong-luong-them-r274637
"3.5x18m Chỉ 3.3 tỷ (TL). 2 Mặt Tiền, Hẻm Ô Tô, Lê Quang Định - P5",40.0,2.0,2.0,08/05/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà mặt phố,3100.0,https://batdongsan.vn/35x18m-chi-33-ty-tl-2-mat-tien-hem-o-to-le-quang-dinh-p5-r274634
"Bán nhà Thống Nhất P.11 Gò Vấp, 52m2, 2.5 tỷ, sổ đẹp, hẻm 3.5m",52.0,2.0,2.0,08/05/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,2.5,https://batdongsan.vn/ban-nha-thong-nhat-p11-go-vap-52m2-25-ty-so-dep-hem-35m-r274632
"GIẢM 1 TỶ - BÁN NHÀ HẺM 8M LÊ VĂN QUỚI, BÌNH TÂN 90M2 5 TẦNG ĐẸP, CHỈ 6 TỶ TL",90.0,5.0,6.0,08/05/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,6000000.0,https://batdongsan.vn/giam-1-ty-ban-nha-hem-8m-le-van-quoi-binh-tan-90m2-5-tang-dep-chi-6-ty-tl-r274628
"Hẽm Xe Hơi Ngủ Trong Nhà, Thích Quảng Đức, Phường 4, Phú Nhuận, Ngang 6.2 x 18m, 2 Lầu, Nhỉnh 11 Tỷ",115.0,4.0,4.0,08/05/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,11.5,https://batdongsan.vn/hem-xe-hoi-ngu-trong-nha-thich-quang-duc-phuong-4-phu-nhuan-ngang-62-x-18m-2-lau-nhinh-11-ty-r274624
"BÁN GẤP NHÀ KIỆT 3,75M, SÁT MẶT TIỀN NGÔ QUYỀN,DIỆN TÍCH LỚN GẦN 90M2,CHỈ 2,5 TỶ(TL)",90.0,4.0,2.0,08/05/2023,Đà Nẵng,Sơn Trà,,,Bán Nhà riêng,2.5,https://batdongsan.vn/ban-gap-nha-kiet-375m-sat-mat-tien-ngo-quyendien-tich-lon-gan-90m2chi-25-tytl-r274622
Chỉ hơn 4 tỉ có được 1 căn shophouse 3 tầng vừa ở vừa kinh doanh tại TT thành phố,90.0,,,08/05/2023,Bắc Ninh,Từ Sơn,,,Bán Nhà mặt phố,4297.0,https://batdongsan.vn/chi-hon-4-ti-co-duoc-1-can-shophouse-3-tang-vua-o-vua-kinh-doanh-tai-tt-thanh-pho-r274619
"Nhà Văn Quán, ô tô 7 chỗ đỗ cửa, dân trí cao, an sinh tốt, 45m2, 5.6 tỷ",45.0,3.0,,08/05/2023,Hà Nội,Hà Đông,Tây-Nam,,Bán Nhà riêng,5.6,https://batdongsan.vn/nha-van-quan-o-to-7-cho-do-cua-dan-tri-cao-an-sinh-tot-45m2-56-ty-r274617
"GIÁ THƯƠNG LƯỢNG, CẦN BÁN GẤP, PHÂN LÔ, Ô TÔ VÀO NHÀ – NGUYỄN CHÍ THANH",45.0,4.0,3.0,08/05/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,11.0,https://batdongsan.vn/gia-thuong-luong-can-ban-gap-phan-lo-o-to-vao-nha-nguyen-chi-thanh-r274616
"Gấp Bán Nhà Gò Vấp, Phường 11, Quang Trung, 5 Tầng, Ở Ngay,",61.0,5.0,5.0,08/05/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,8.25,https://batdongsan.vn/gap-ban-nha-go-vap-phuong-11-quang-trung-5-tang-o-ngay-r274615
"Cắt lỗ 900tr 2 căn nhà 1 trệt 3 lầu, đường Nguyễn Văn Đậu, P11, Bình Thạnh SHR giá 4,5 tỷ",54.0,,3.0,08/05/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,4.5,https://batdongsan.vn/cat-lo-900tr-2-can-nha-1-tret-3-lau-duong-nguyen-van-dau-p11-binh-thanh-shr-gia-45-ty-r274614
nhà đẹp bình tân vào ở ngay giá chỉ 3 tỷ vị trí:,48.0,,,08/05/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.0,https://batdongsan.vn/nha-dep-binh-tan-vao-o-ngay-gia-chi-3-ty-vi-tri-r274613
"Gấp Bán Biệt Thự Mini Gò Vấp, Phường 13 Đường 7, 2 Tầng, 61m2, Ngang Khủng Gần 8m.",100.0,3.0,3.0,08/05/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,8.2,https://batdongsan.vn/gap-ban-biet-thu-mini-go-vap-phuong-13-duong-7-2-tang-61m2-ngang-khung-gan-8m-r274612
CHỈ 3.57 TỶ - XE HƠI ĐẾN NHÀ - QUẬN 11,25.0,2.0,,08/05/2023,TP Hồ Chí Minh,Quận 11,,,Bán Nhà riêng,3.57,https://batdongsan.vn/chi-357-ty-xe-hoi-den-nha-quan-11-r274611
CHỦ CẦN BÁN GẤP NHÀ NGAY NGÃ TƯ TỖ HỮU - VẠN PHÚC 40M 5 TẦNG 6 NGỦ GIÁ 4.25 TỶ,40.0,6.0,4.0,08/06/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,4.25,https://batdongsan.vn/chu-can-ban-gap-nha-ngay-nga-tu-t-huu-van-phuc-40m-5-tang-6-ngu-gia-425-ty-r274610
"Nhà đẹp mặt hồ Ngọc Lâm, 100m x 4 tầng, mặt tiền 7.3m, ôtô dừng đỗ",100.0,4.0,5.0,08/06/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,16.2,https://batdongsan.vn/nha-dep-mat-ho-ngoc-lam-100m-x-4-tang-mat-tien-73m-oto-dung-do-r274607
"GIẢM 1.4 TỶ, BÁN NHÀ MẶT TIỀN BÙI HỮU NGHĨA, BÌNH THẠNH, 5x15M, GIÁ 4.6 TỶ",75.0,,2.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,4.6,https://batdongsan.vn/giam-14-ty-ban-nha-mat-tien-bui-huu-nghia-binh-thanh-5x15m-gia-46-ty-r274606
"Bán nhà mặt phố Chùa Quỳnh, tiện kinh doanh 5 tầng 30m2 giá 8.5 tỷ",30.0,2.0,4.0,08/04/2023,Hà Nội,Hai Bà Trưng,,,Bán Nhà mặt phố,8.5,https://batdongsan.vn/ban-nha-mat-pho-chua-quynh-tien-kinh-doanh-5-tang-30m2-gia-85-ty-r274605
"Giảm 500 triệu bán gấp nhà HXH Nơ Trang Long, Bình Thạnh, 4x15m giá 5.2 Tỷ",60.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.2,https://batdongsan.vn/giam-500-trieu-ban-gap-nha-hxh-no-trang-long-binh-thanh-4x15m-gia-52-ty-r274604
"Giảm 500 triệu bán gấp nhà HXH Nơ Trang Long, Bình Thạnh, 4x15m giá 5.2 Tỷ",60.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.2,https://batdongsan.vn/giam-500-trieu-ban-gap-nha-hxh-no-trang-long-binh-thanh-4x15m-gia-52-ty-r274603
"Bán nhà Hoàng Hoa Thám, P7, Bình Thạnh 38m2 4.2x9m 4.75 tỷ, Cách mặt tiền chỉ vài căni",42.0,,2.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,4.75,https://batdongsan.vn/ban-nha-hoang-hoa-tham-p7-binh-thanh-38m2-42x9m-475-ty-cach-mat-tien-chi-vai-cani-r274602
"Bán nhà HXH tránh Xô Viết Nghệ Tĩnh, P25, Bình Thạnh 42m2, 5 tầng BTCT, 4PN, 4.2x10m ,5,tỷ",42.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.0,https://batdongsan.vn/ban-nha-hxh-tranh-xo-viet-nghe-tinh-p25-binh-thanh-42m2-5-tang-btct-4pn-42x10m-5ty-r274599
"CHỦ CẦN BÁN GẤP GIẢM GIÁ CHỈ CÒN 3,6 TỶ - NGAY QUẬN 9 - TĂNG NHƠN PHÚ B",60.0,3.0,3.0,08/04/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,36.0,https://batdongsan.vn/chu-can-ban-gap-giam-gia-chi-con-36-ty-ngay-quan-9-tang-nhon-phu-b-r274598
"NHÀ PHÚ NHUẬN CHỦ NHỈNH 2 TỶ, 2 TẦNG MỚI ĐẸP Ở NGAY, LÔ GÓC CỰC THOÁNG MÁT, HẺM NGAY NHÀ 8M.",14.0,,,08/04/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,2.4,https://batdongsan.vn/nha-phu-nhuan-chu-nhinh-2-ty-2-tang-moi-dep-o-ngay-lo-goc-cuc-thoang-mat-hem-ngay-nha-8m-r274597
NHÀ 3 TẦNG 4PN 55M2 GIÁP Q1 NGAY VÕ DUY NINH P22 BÌNH THẠNH 6 TỶ,55.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,6.0,https://batdongsan.vn/nha-3-tang-4pn-55m2-giap-q1-ngay-vo-duy-ninh-p22-binh-thanh-6-ty-r274596
Chỉ 5 tỷ sở hữu ngay nhà 65m2 Lê Quang Định Bình Thạnh,65.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.0,https://batdongsan.vn/chi-5-ty-so-huu-ngay-nha-65m2-le-quang-dinh-binh-thanh-r274592
"Bán nhà ngõ 117 Nguyễn Sơn, 65m x 7 tầng, thang máy, ô tô, 11 tỷ 2",65.0,4.0,6.0,08/04/2023,Hà Nội,Long Biên,Đông-Nam,Đông-Nam,Bán Nhà riêng,11.2,https://batdongsan.vn/ban-nha-ngo-117-nguyen-son-65m-x-7-tang-thang-may-o-to-11-ty-2-r274591
"Bán nhà ngõ 117 Nguyễn Sơn, 65m x 7 tầng, thang máy, ô tô, 11 tỷ 2",65.0,4.0,6.0,08/04/2023,Hà Nội,Long Biên,Đông-Nam,Đông-Nam,Bán Nhà riêng,11.2,https://batdongsan.vn/ban-nha-ngo-117-nguyen-son-65m-x-7-tang-thang-may-o-to-11-ty-2-r274590
Bán nhà 5 tầng ở ngay Phan Đăng Lưu Bình Thạnh giá 5 tỷ 30m2,30.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.0,https://batdongsan.vn/ban-nha-5-tang-o-ngay-phan-dang-luu-binh-thanh-gia-5-ty-30m2-r274589
"trung tâm phường 17, hẻm xe hơi, nhà 1 trệt, 1 lầu, sân thượng chỉ 132tr/met",43.0,,4.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.7,https://batdongsan.vn/trung-tam-phuong-17-hem-xe-hoi-nha-1-tret-1-lau-san-thuong-chi-132trmet-r274586
"THANH LIỆT – KIM GIANG – Ô TÔ ĐỖ CỬA – NHÀ ĐẸP Ở NGAY ~40M2 – 4,2 TỶ",40.0,6.0,6.0,08/04/2023,Hà Nội,Thanh Trì,,,Bán Nhà riêng,1.32,https://batdongsan.vn/thanh-liet-kim-giang-o-to-d-cua-nha-dep-o-ngay-40m2-42-ty-r274585
"Bán Nhà Chính Chủ Tại Quang Trung Hà Đông DT68m2. 2,5T MT 4,86 Giá 4,8 Tỷ",68.0,3.0,2.0,08/04/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,4.8,https://batdongsan.vn/ban-nha-chinh-chu-tai-quang-trung-ha-dong-dt68m2-25t-mt-486-gia-48-ty-r274581
"Kim Giang - Thanh Liệt 43m2 3 Tầng Mặt Tiền 4,3 6,75 tỷ",43.0,4.0,4.0,08/04/2023,Hà Nội,Thanh Trì,,,Bán Nhà riêng,6.75,https://batdongsan.vn/kim-giang-thanh-liet-43m2-3-tang-mat-tien-43-675-ty-r274580
"Bán nhà Tại trung văn Phường trung Văn Quận Nam Từ Liêm Hà Nội Giá 3,15 Tỷ",40.0,2.0,2.0,08/04/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,3.15,https://batdongsan.vn/ban-nha-tai-trung-van-phuong-trung-van-quan-nam-tu-liem-ha-noi-gia-315-ty-r274579
"Bán nhà Tại trung văn Phường trung Văn Quận Nam Từ Liêm Hà Nội Giá 3,15 Tỷ",40.0,2.0,2.0,08/04/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,3.15,https://batdongsan.vn/ban-nha-tai-trung-van-phuong-trung-van-quan-nam-tu-liem-ha-noi-gia-315-ty-r274578
"Nhà Xe Hơi Vào Đầu Ngõ Hoàng Hoa Thám, Phường 5, Phú Nhuận, 49m2, 3 Tầng, Nhỉnh 5 Tỷ",49.0,4.0,4.0,08/04/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,5.95,https://batdongsan.vn/nha-xe-hoi-vao-dau-ngo-hoang-hoa-tham-phuong-5-phu-nhuan-49m2-3-tang-nhinh-5-ty-r274577
"Kim Giang 35m2 Nhà 4 Tầng MT 3,5m 4.05 tỷ",43.0,6.0,4.0,08/04/2023,Hà Nội,Thanh Trì,,,Bán Nhà riêng,4.05,https://batdongsan.vn/kim-giang-35m2-nha-4-tang-mt-35m-405-ty-r274576
0906677331,77.0,7.0,5.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,9.6,https://batdongsan.vn/0906677331-r274573
Kim Giang 40m2 Nhà 4 Tầng MT3m4 3.95 tỷ,40.0,,6.0,08/04/2023,Hà Nội,Thanh Trì,,,Bán Nhà riêng,3.95,https://batdongsan.vn/kim-giang-40m2-nha-4-tang-mt3m4-395-ty-r274572
"Nhà ngộp Nguyễn Văn Đậu ,P5, Bình Thạnh,95m2,,2 tầng,3PN, Giá 6,8 tỷ",95.0,3.0,3.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,6.8,https://batdongsan.vn/nha-ngop-nguyen-van-dau-p5-binh-thanh95m22-tang3pn-gia-68-ty-r274570
BÁN GẤP CHDV-VIEW LANDMARK-NGANG 14M-26 PHÒNG-TN 130TR/TH-130M²-5 TẦNG-CHỈ 19.7 TỶ TL,130.0,26.0,26.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,19.7,https://batdongsan.vn/ban-gap-chdv-view-landmark-ngang-14m-26-phong-tn-130trth-130m-5-tang-chi-197-ty-tl-r274569
"Bán gấp nhà Hà Đông 40m2 - giáp DV Vạn Phúc-OTO vào nhà đường thông giá đầu tư chỉ 4,x tỷ",40.0,,,08/04/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,4.9,https://batdongsan.vn/ban-gap-nha-ha-dong-40m2-giap-dv-van-phuc-oto-vao-nha-duong-thong-gia-dau-tu-chi-4x-ty-r274568
HẺM XE HƠI - QUẬN 11 - CÁCH 1 CĂN RA MẶT TIỀN - 5 TỶ,35.0,3.0,,08/04/2023,TP Hồ Chí Minh,Quận 11,,,Bán Nhà riêng,5.0,https://batdongsan.vn/hem-xe-hoi-quan-11-cach-1-can-ra-mat-tien-5-ty-r274567
"Nhà Phùng Khoang, ô tô Lexus lùi cửa, tiện ích ngập tràn, 35m2, 5 tỷ",24.0,3.0,,08/05/2023,Hà Nội,Nam Từ Liêm,Bắc,,Bán Nhà riêng,5.0,https://batdongsan.vn/nha-phung-khoang-o-to-lexus-lui-cua-tien-ich-ngap-tran-35m2-5-ty-r274566
"HẠ 500TR, BÁN NHÀ HXH ẤP CHIẾN LƯỢC, BÌNH TÂN, 101M2 NHÀ MỚI Ở NGAY,  CHỈ 6 TỶ TL",101.0,3.0,3.0,08/05/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,6000000.0,https://batdongsan.vn/ha-500tr-ban-nha-hxh-ap-chien-luoc-binh-tan-101m2-nha-moi-o-ngay-chi-6-ty-tl-r274565
"Nhà mặt tiền kinh doanh, hẻm ô tô tránh Ba Vân, Bàu Cát, 9.5 tỷ",76.0,3.0,3.0,08/05/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,9.5,https://batdongsan.vn/nha-mat-tien-kinh-doanh-hem-o-to-tranh-ba-van-bau-cat-95-ty-r274564
"Bán nhà đường Trường Chinh, Thanh Xuân, gần phố, ở ngay 6 tầng 35m2 giá 4.65 tỷ",35.0,3.0,5.0,08/05/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,4.65,https://batdongsan.vn/ban-nha-duong-truong-chinh-thanh-xuan-gan-pho-o-ngay-6-tang-35m2-gia-465-ty-r274553
Dương Nguyễn,35.0,,,08/05/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,3.5,https://batdongsan.vn/duong-nguyen-r274552
"Cần bán nhà tại ngõ 52 Quan Nhân, 50m2 lô góc 5 tầng Full nội thất đẹp, giá 9 tỷ",50.0,4.0,,08/05/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,9.0,https://batdongsan.vn/can-ban-nha-tai-ngo-52-quan-nhan-50m2-lo-goc-5-tang-full-noi-that-dep-gia-9-ty-r274550
"Bán nhà An Hòa, Hà Đông, nhà ngay cạnh phố, 39m2, 5.3 tỷ",39.0,3.0,,08/05/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,5.3,https://batdongsan.vn/ban-nha-an-hoa-ha-dong-nha-ngay-canh-pho-39m2-53-ty-r274549
"Nhà siêu hiếm 2 mặt phố Nguyễn Đình Thi-Thuỵ Khuê, 160m x 6T, 3 vỉa hè, vị trí đắc địa",160.0,,,08/05/2023,Hà Nội,Tây Hồ,,,Bán Nhà mặt phố,110.0,https://batdongsan.vn/nha-sieu-hiem-2-mat-pho-nguyen-dinh-thi-thuy-khue-160m-x-6t-3-via-he-vi-tri-dac-dia-r274548
"Chỉ 1.5 tỷ có nhà SHR Lê Văn Khương,Q.12, 2PN, 2WC, hẻm 3m, không quy hoạch",16.0,2.0,2.0,08/05/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà riêng,1.5,https://batdongsan.vn/chi-15-ty-co-nha-shr-le-van-khuongq12-2pn-2wc-hem-3m-khong-quy-hoach-r274547
"Nhà hẻm oto ngay Phan Chu Trinh, phường 13, Bình Thạnh",72.0,3.0,3.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà mặt phố,5.2,https://batdongsan.vn/nha-hem-oto-ngay-phan-chu-trinh-phuong-13-binh-thanh-r274543
"Mặt ngõ Lạc Long Quân, thẳng tắp, 30m ra phố, dân xây ở ngay, kinh doanh tốt.",40.0,4.0,4.0,08/04/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,5.0,https://batdongsan.vn/mat-ngo-lac-long-quan-thang-tap-30m-ra-pho-dan-xay-o-ngay-kinh-doanh-tot-r274541
"7 tầng thang máy ô tô tránh lô góc, Phố Minh Khai dt 52m2 giá 6.5 tỷ alo 0858663364",52.0,14.0,,08/04/2023,Hà Nội,Hai Bà Trưng,Đông-Nam,,Bán Nhà riêng,6.5,https://batdongsan.vn/7-tang-thang-may-o-to-tranh-lo-goc-pho-minh-khai-dt-52m2-gia-65-ty-alo-0858663364-r274538
"Bán nhà đẹp nội thất xịn sò vài bước chân ra phố Lê Văn Lương 30m2, 6 tầng giá 4.95 tỷ",30.0,,,08/04/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,4.95,https://batdongsan.vn/ban-nha-dep-noi-that-xin-so-vai-buoc-chan-ra-pho-le-van-luong-30m2-6-tang-gia-495-ty-r274537
"nhà đẹp lô góc Bồ Đề-Lâm Du 40m x 6 tầng, full nội thất, thang máy, i10 vào nhà",40.0,3.0,5.0,08/04/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,6.5,https://batdongsan.vn/nha-dep-lo-goc-bo-de-lam-du-40m-x-6-tang-full-noi-that-thang-may-i10-vao-nha-r274536
"Siêu phẩm nhà Bình Lợi, trục đường rộng 6m DT(4x18m)- 3Lầu chỉ 5tỷ7. Gần chợ Nguyễn Xí",70.0,3.0,2.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.7,https://batdongsan.vn/sieu-pham-nha-binh-loi-truc-duong-rong-6m-dt4x18m-3lau-chi-5ty7-gan-cho-nguyen-xi-r274535
"Siêu phẩm nhà Bình Lợi, trục đường rộng 6m DT(4x18m)- 3Lầu chỉ 5tỷ7. Gần chợ Nguyễn Xí",70.0,3.0,2.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.7,https://batdongsan.vn/sieu-pham-nha-binh-loi-truc-duong-rong-6m-dt4x18m-3lau-chi-5ty7-gan-cho-nguyen-xi-r274534
"Phước Điền Citizen – Nhà phố khu compound – Nằm ngay vị trí đắc địa tại Tân Uyên, gía cực mềm cho nhà đầu tư tại thời điểm này",62.0,2.0,3.0,08/04/2023,Bình Dương,Tân Uyên,,,Bán Nhà mặt phố,2.4,https://batdongsan.vn/phuoc-dien-citizen-nha-pho-khu-compound-nam-ngay-vi-tri-dac-dia-tai-tan-uyen-gia-cuc-mem-cho-nha-dau-tu-tai-thoi-diem-nay-r274533
"Mặt tiền Hiệp Thành 18, 5.3x23m, sổ vuông, dòng tiền 15 triệu, chỉ hơn 50 triệu/m2",120.0,2.0,2.0,08/04/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà mặt phố,6.7,https://batdongsan.vn/mat-tien-hiep-thanh-18-53x23m-so-vuong-dong-tien-15-trieu-chi-hon-50-trieum2-r274532
"HẺM XE HƠI - THÔNG SỐ ĐẸP - NHÀ 2 LẦU – CÁCH QL1A 100M – GẦN KHU DL SUỐI TIÊN – GIÁ CHỈ 5,3 TỶ",77.0,2.0,2.0,08/04/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,,https://batdongsan.vn/hem-xe-hoi-thong-so-dep-nha-2-lau-cach-ql1a-100m-gan-khu-dl-suoi-tien-gia-chi-53-ty-r274531
"CẮT LỖ 5 TỶ_Bán nhanh LÔ GÓC 3 mặt tiền 356m2, vị trí ĐẸP The Manor Central Park chỉ còn 42 tỷ",356.0,,,08/04/2023,Hà Nội,Hoàng Mai,,,Bán Nhà mặt phố,42.0,https://batdongsan.vn/cat-l-5-ty-ban-nhanh-lo-goc-3-mat-tien-356m2-vi-tri-dep-the-manor-central-park-chi-con-42-ty-r274529
bán nhà phố Phước Điền Tân Uyên ngay chợ Tân Phước Khánh chỉ còn vài căn giá rẻ liên hệ ngay,61.0,3.0,3.0,08/04/2023,Bình Dương,Tân Uyên,,,Bán Nhà mặt phố,2.3,https://batdongsan.vn/ban-nha-pho-phuoc-dien-tan-uyen-ngay-cho-tan-phuoc-khanh-chi-con-vai-can-gia-re-lien-he-ngay-r274528
"HÀNG HOT! hẻm 5m 1 trệt+1lầu DT: 5x14m hẻm 57/Điện Biên Phủ-Sổ sẵn ,gần ĐH Kinh Tế",70.0,2.0,2.0,08/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,4.7,https://batdongsan.vn/hang-hot-hem-5m-1-tret1lau-dt-5x14m-hem-57dien-bien-phu-so-san-gan-dh-kinh-te-r274527
"TRUNG TÂM SƠN TRÀ, CÁCH CẦU RỒNG VÀ CÔNG VIÊN BIỂN ĐÔNG 250M.",100.0,4.0,2.0,08/04/2023,Đà Nẵng,Sơn Trà,,,Bán Nhà riêng,3.7,https://batdongsan.vn/trung-tam-son-tra-cach-cau-rong-va-cong-vien-bien-dong-250m-r274526
"TRUNG TÂM SƠN TRÀ, CÁCH CẦU RỒNG VÀ CÔNG VIÊN BIỂN ĐÔNG 250M.",100.0,4.0,2.0,08/04/2023,Đà Nẵng,Sơn Trà,,,Bán Nhà riêng,3.7,https://batdongsan.vn/trung-tam-son-tra-cach-cau-rong-va-cong-vien-bien-dong-250m-r274525
"Bán nhà Kim Giang , Nhà 4 Tầng giá gần 6 tỷ",,,3.0,08/04/2023,Hà Nội,Thanh Xuân,,,Bán Nhà,,https://batdongsan.vn/ban-nha-kim-giang-nha-4-tang-gia-gan-6-ty-r274523
"Bán nhà 2MT HXH thông đường HƯƠNG LỘ 2, DT: 4x15m, 3 lầu, giá: 5.9 tỷ TL Liên Hệ Ngay",60.0,,,08/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.9,https://batdongsan.vn/ban-nha-2mt-hxh-thong-duong-huong-lo-2-dt-4x15m-3-lau-gia-59-ty-tl-lien-he-ngay-r274516
"Bán nhà 2MT HXH thông đường HƯƠNG LỘ 2, DT: 4x15m, 3 lầu, giá: 5.9 tỷ TL Liên Hệ Ngay",60.0,,,08/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.9,https://batdongsan.vn/ban-nha-2mt-hxh-thong-duong-huong-lo-2-dt-4x15m-3-lau-gia-59-ty-tl-lien-he-ngay-r274515
"Bán nhà HXH đường HƯƠNG LỘ 2, DT: 4x13.5m, 2 lầu, giá: 5.65 tỷ TL Liên Hệ Ngay",54.0,,,08/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.65,https://batdongsan.vn/ban-nha-hxh-duong-huong-lo-2-dt-4x135m-2-lau-gia-565-ty-tl-lien-he-ngay-r274513
"NHÀ 1 TẦNG MẶT TIỀN ĐƯỜNG ĐẶNG TẤT, HƯƠNG VINH - 260m2 - 6,9X TỶ",260.0,4.0,,08/04/2023,Thừa Thiên Huế,Huế,Tây-Bắc,,Bán Nhà mặt phố,,https://batdongsan.vn/nha-1-tang-mat-tien-duong-dang-tat-huong-vinh-260m2-69x-ty-r274512
Mặt tiền đường 30M - DT 72m2(4*18m)- 4 Tầng - Giá 11 Tỷ - Đường Số 1 Nối Lý Chiêu Hoàng Q.6,72.0,44.0,5.0,08/04/2023,TP Hồ Chí Minh,Bình Tân,Tây-Bắc,Tây-Bắc,Bán Nhà riêng,11.0,https://batdongsan.vn/mat-tien-duong-30m-dt-72m2418m-4-tang-gia-11-ty-duong-so-1-noi-ly-chieu-hoang-q6-r274511
